¶O¥Î¦~,ÃÄ«~¥N½X,ÃÄ«~¤ÀÃþ¤À²Õ¦WºÙ,¥Ó³ø°_©l¦~¤ë,¥Ó³øµ²§ô¦~¤ë,Âå¥O¶q_¨k©Ê,Âå¥O¶q_¤k©Ê,Âå¥O¶q_¦X­p,§t¥]»q¤ä¥IªºÂå¥O¶q_¨k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¤k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¦X­p
111,A041526100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,697.0,215.0,912.0
111,A041532100,VITAMIN B12 (=MECOBALAMIN) ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,0.0,0.0,0.0,0.0,21.0,21.0
111,A041539100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,117.0,77.0,194.0
111,A041541100,URSODEOXYCHOLIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,412.0,2100.0,2512.0,412.0,2109.0,2521.0
111,A041542100,OFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,0.0,0.0,0.0,18.0,9.0,27.0
111,A0415441G0,METHIMAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,780.0,2066.5,2846.5,780.0,2066.5,2846.5
111,A041558343,ETOFENAMATE ¡A ¥~¥Î³n»I¾¯ ¡A 100.00  MG/GM ¡A 30.00 GM,11101,11112,0.0,0.0,0.0,1.0,0.0,1.0
111,A041560100,TRAZODONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,0.0,7.0,7.0
111,A041564100,BUSPIRONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,0.0,15.0,15.0
111,A041569118,AMBROXOL ¡A ¤ºªA²G¾¯ ¡A 3.00  MG/ML ¡A 3800.00 ML,11101,11112,0.0,0.0,0.0,0.0,9.0,9.0
111,A041579100,§tmethyl testosterone 10mg¡A³æ¡B½Æ¤è»s¾¯¡A¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,0.0,0.0,9.0,0.0,9.0
111,A041599100,TRAZODONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,364.0,1216.0,1580.0,364.0,1216.0,1580.0
111,A041601100,FAMOTIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11101,11112,1565.0,1667.0,3232.0,4068.0,6017.0,10085.0
111,A041605100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11101,11112,0.0,0.0,0.0,27.0,9.0,36.0
111,A041606100,FLUOXETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG (DISPERSIBLE),11101,11112,0.0,0.0,0.0,0.0,89.0,89.0
111,A041625100,ACETAMINOPHEN 500MG + CAFFEINE 65MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,369659.3,499582.2,869241.5,657630.4,859135.9,1516766.3
111,A041628116,AMOXICILLIN ¡A ¤fªA²G¾¯ ¡A 50.00 MG/ML¡A 60.00 ML,11101,11112,0.0,0.0,0.0,1.0,0.0,1.0
111,A041631100,KETOROLAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,6.0,0.0,6.0
111,A041634329,KETOCONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 20.00  MG/GM ¡A 10.00 GM,11101,11112,0.0,0.0,0.0,3.0,0.0,3.0
111,A041634399,KETOCONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 20.00  MG/GM ¡A 1.00 GM,11101,11112,0.0,0.0,0.0,2.0,2.0,4.0
111,A041646100,BENPROPERINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,0.0,0.0,0.0,15278.8,21175.5,36454.3
111,A041654100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,63.0,75.0,138.0
111,A041659100,AMILORIDE 5MG + HYDROCHLOROTHIAZIDE 50MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,0.0,0.0,44.5,9.0,53.5
111,A041664100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,63.0,66.0,129.0
111,A0416641G0,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,30.0,12.0,42.0
111,A041679100,ATENOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,8391.0,8851.0,17242.0,8391.0,8851.0,17242.0
111,A041681329,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 10.00 GM,11101,11112,0.0,0.0,0.0,0.0,7.0,7.0
111,A041684238,TENOXICAM ¡A ª`®g¾¯ ¡A 20.00 MG,11101,11112,2.0,0.0,2.0,2.0,0.0,2.0
111,A041691421,DEXAMETHASONE ¡A ¤f¤º»I ¡A 1.00  MG/GM ¡A 5.00 GM,11101,11112,7.0,18.0,25.0,44.0,78.0,122.0
111,A041724100,CIMETIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,982.5,2843.5,3826.0,20007.1,30430.9,50438.0
111,A041725329,BETAMETHASONE (VALERATE)1MG/GM + GENTAMICIN 1MG/GM¡A ¥~¥Î³n»I¾¯¡A 10.00GM,11101,11112,2.0,25.0,27.0,114.0,230.0,344.0
111,A041727100,CEFACLOR ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,0.0,12.0,12.0
111,A041730100,BISACODYL 3MG + SENNOSIDE 4MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,32342.0,48457.0,80799.0,37062.0,52559.5,89621.5
111,A041745100,CARBAMAZEPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,0.0,0.0,0.0,63.0,109.5,172.5
111,A041750100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,0.0,0.0,0.0,1606.0,1811.0,3417.0
111,A041806335,CLINDAMYCIN ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 15.00 GM,11101,11112,5.0,1.0,6.0,6.0,1.0,7.0
111,A041806338,CLINDAMYCIN ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 20.00 GM,11101,11112,0.0,8.0,8.0,0.0,8.0,8.0
111,A041811100,ACETAMINOPHEN 80MG + ETHENZAMIDE 200MG + BROMISOVALUM 100MG + CAFFEINE 25MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,1422.0,2763.0,4185.0
111,A041822100,CEPHALEXIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,3316.0,5231.0,8547.0,15640.1,19866.1,35506.2
111,A041830100,ESTROGEN CONJUGATED ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 625.00 MCG,11101,11112,0.0,0.0,0.0,0.0,264.4,264.4
111,A041831100,FLAVOXATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,0.0,0.0,0.0,0.0,12.0,12.0
111,A041833100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,0.0,12.0,12.0
111,A041880100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,30.0,134.0,164.0
111,A041883100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,0.0,252.0,252.0
111,A041894100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,8592.0,15277.0,23869.0
111,A041900100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11101,11112,0.0,0.0,0.0,2653.0,4805.8,7458.8
111,A041901100,§tANTIHISTAMINE©ÎNASAL DECONGESTANT¤§½Æ¤è»s¾¯¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,0.0,0.0,2997.0,5420.8,8417.8
111,A041902100,VITAMIN B1 50MG + VITAMIN B2 2-5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,0.0,0.0,15198.0,15721.0,30919.0
111,A041903100,§tANTIHISTAMINE©ÎNASAL DECONGESTANT¤§½Æ¤è»s¾¯¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,0.0,0.0,79.0,10.5,89.5
111,A041905100,PREDNISOLONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,30.0,0.0,30.0,144.0,73.0,217.0
111,A041908100,DEXAMETHASONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,0.0,0.0,0.0,12.0,33.0,45.0
111,A041911100,VITAMIN B1 50MG + VITAMIN B2 2-5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,117.0,130.0,247.0,11583.0,14380.0,25963.0
111,A041912100,CYPROHEPTADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 4.00 MG,11101,11112,0.0,0.0,0.0,6071.0,5068.6,11139.6
111,A041913100,MELOXICAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 7.50 MG,11101,11112,0.0,0.0,0.0,549.0,1169.0,1718.0
111,A041914100,MELOXICAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 15.00 MG,11101,11112,0.0,0.0,0.0,0.0,137.0,137.0
111,A041929100,CIMETIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,0.0,0.0,0.0,891.0,1852.0,2743.0
111,A041930100,PIPERILATE ¡]=PIPETHANATE¡^ETHOBROMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,0.0,9.0,9.0
111,A041933100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,4056.0,5439.0,9495.0
111,A041935100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,7.0,827.0,834.0
111,A041946100,VITAMIN B2 4MG + VITAMIN B6 1MG + VITAMIN B12 1MCG + NICOTINAMIDE 15MG + PANTOTHENIC ACID 1MG + METHIONINE 1MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,27518.0,70870.0,98388.0
111,A041947100,EPRAZINONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 30.00 MG,11101,11112,0.0,0.0,0.0,1218.5,1478.0,2696.5
111,A041955100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,4853.0,3137.0,7990.0
111,A041963100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,1119.5,1502.0,2621.5
111,A041969100,CLOPERASTINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,4041.0,3655.0,7696.0
111,A041972321,CLOTRIMAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 5.00 GM,11101,11112,118.0,78.0,196.0,3668.3,1708.0,5376.3
111,A041975100,DIMETHICONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11101,11112,0.0,0.0,0.0,47160.6,50380.8,97541.4
111,A041979321,BECLOMETHASONE 250MCG/GM + NEOMYCIN 5MG/GM¡A ¥~¥Î³n»I¾¯¡A 5.00GM,11101,11112,1.0,0.0,1.0,1.0,0.0,1.0
111,A041979329,BECLOMETHASONE 250MCG/GM + NEOMYCIN 5MG/GM¡A ¥~¥Î³n»I¾¯¡A 10.00GM,11101,11112,721.0,732.0,1453.0,740.0,781.0,1521.0
111,A041980321,BETAMETHASONE (VALERATE) 1MG/GM + GENTAMICIN 1MG/GM¡A ¥~¥Î³n»I¾¯¡A 5.00GM,11101,11112,14.0,17.0,31.0,34.0,49.0,83.0
111,A041980329,BETAMETHASONE (VALERATE)1MG/GM + GENTAMICIN 1MG/GM¡A ¥~¥Î³n»I¾¯¡A 10.00GM,11101,11112,53.0,188.0,241.0,71.0,209.0,280.0
111,A041980338,BETAMETHASONE 1MG/GM + GENTAMICIN 1MG/GM¡A ¥~¥Î³n»I¾¯¡A 20.00GM,11101,11112,10.0,1.0,11.0,2033.0,1927.0,3960.0
111,A041981321,TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN 2.5MG/GM¡A ¥~¥Î³n»I¾¯¡A 5.00GM,11101,11112,0.0,0.0,0.0,1.0,0.0,1.0
111,A041981399,TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN 2.5MG/GM¡A ¥~¥Î³n»I¾¯¡A 1.00GM,11101,11112,0.0,0.0,0.0,8.0,69.0,77.0
111,A041982321,BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM + IODOCHLORHYDROXYQUIN 10MG/GM¡A ¥~¥Î³n»I¾¯¡A 5.00GM,11101,11112,48.0,35.0,83.0,2245.5,2837.0,5082.5
111,A041982329,BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM + IODOCHLORHYDROXYQUIN 10MG/GM¡A ¥~¥Î³n»I¾¯¡A 10.00GM,11101,11112,7.0,12.0,19.0,41.0,35.0,76.0
111,A041982355,BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM + IODOCHLORHYDROXYQUIN 10MG/GM¡A ¥~¥Î³n»I¾¯¡A 100.00GM,11101,11112,14.0,0.0,14.0,62.0,49.0,111.0
111,A041984321,HYDROCORTISONE 10MG/GM + UREA 100MG/GM¡A ¥~¥Î³n»I¾¯¡A 5.00GM,11101,11112,50.0,73.0,123.0,338.0,634.0,972.0
111,A041984329,HYDROCORTISONE 10MG/GM + UREA 100MG/GM¡A ¥~¥Î³n»I¾¯¡A 10.00GM,11101,11112,598.0,623.1,1221.1,1226.0,1299.2,2525.2
111,A041986100,CEPHALEXIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,0.0,0.0,0.0,0.0,24.0,24.0
111,A041988321,CLOBETASOL PROPIONATE ¡A ¥~¥Î³n»I¾¯ ¡A 0.50  MG/GM ¡A 5.00 GM,11101,11112,0.0,0.0,0.0,6.0,1.0,7.0
111,A0419951G0,BENZBROMARONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,0.0,6.0,6.0
111,A041996321,CLINDAMYCIN ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 5.00 GM,11101,11112,0.0,0.0,0.0,172.0,356.0,528.0
111,A042011100,DEXTROMETHORPHAN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 15.00 MG,11101,11112,0.0,0.0,0.0,342.0,90.0,432.0
111,A042017100,DEXTROMETHORPHAN 20MG + POTASSIUM CRESOLSULFONATE 90MG + LYSOZYME 20MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,9.0,139.0,148.0
111,A042092100,GINKGO BILOBA EXTRACT¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11101,11112,9.0,434.0,443.0,246.0,563.0,809.0
111,A042095100,TETRACYCLINE PHOSPHATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,2372.0,3107.0,5479.0
111,A042102100,DOXYCYCLINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,0.0,0.0,0.0,30.0,12.0,42.0
111,A042129100,MEFENAMIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,787.0,417.0,1204.0,2952.0,2192.0,5144.0
111,A042136100,UBIDECARENONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,6.0,48.0,54.0,60.0,93.0,153.0
111,A042229335,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 15.00 GM,11101,11112,225.0,138.0,363.0,238.5,148.0,386.5
111,A042239100,URSODEOXYCHOLIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 300.00 MG,11101,11112,0.0,420.0,420.0,0.0,420.0,420.0
111,A042249100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,1597.0,1308.0,2905.0
111,A042253100,BENZBROMARONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,5891.0,180.0,6071.0,5891.0,180.0,6071.0
111,A042257100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,0.0,0.0,0.0,116.5,152.5,269.0
111,A042258100,ATENOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,300.0,0.0,300.0
111,A042260100,FUROSEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11101,11112,0.0,0.0,0.0,10.0,0.0,10.0
111,A042267118,PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML ¡A ¤fªA²G¾¯¡A 3800.00ML,11101,11112,0.0,0.0,0.0,0.0,1.0,1.0
111,A042267151,PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML ¡A ¤fªA²G¾¯¡A 60.00ML,11101,11112,47720.0,35498.7,83218.7,192767.0,159119.5,351886.5
111,A042267155,PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML ¡A ¤fªA²G¾¯¡A 100.00ML,11101,11112,1364.0,1054.0,2418.0,13176.0,10812.5,23988.5
111,A0422681G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,0.0,0.0,0.0,200.0,150.0,350.0
111,A042271421,DEXAMETHASONE ¡A ¤f¤º»I ¡A 1.00  MG/GM ¡A 5.00 GM,11101,11112,0.0,0.0,0.0,2.0,0.0,2.0
111,A042272100,PIPOXOLAN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,0.0,7.0,7.0
111,A042280100,ACYCLOVIR ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,136.0,110.0,246.0,163.0,362.0,525.0
111,A042339372,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 450.00 GM,11101,11112,0.0,0.0,0.0,3.0,0.0,3.0
111,A042341500,DOMPERIDONE ¡A ®ê¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,1.0,0.0,1.0
111,A042344100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,9.0,0.0,9.0
111,A042350100,GLUCOSAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,864.0,974.0,1838.0,19768.0,29711.0,49479.0
111,A042364100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,40.5,63.0,103.5
111,A042366100,OXETHAZAINE 5MG + ALUMINUM HYDROXIDE 124.9MG + MAGNESIUM CARBONATE 83.8MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,38853.7,64899.5,103753.2,139127.3,185816.6,324943.9
111,A0423661G0,OXETHAZAINE 5MG + ALUMINUM HYDROXIDE 124.9MG + MAGNESIUM CARBONATE 83.8MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,0.0,54.0,54.0
111,A042373338,HEPARINOID (=SODIUM POLYANHYDROMANNURONIC ACID SUL ¡A ¥~¥Î³n»I¾¯ ¡A 250.00  ¡A IU/GM ¡A 20.00 GM,11101,11112,5.0,21.0,26.0,16.0,37.0,53.0
111,A042379100,IBUPROFEN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,0.0,0.0,0.0,630.0,1004.0,1634.0
111,A042384100,SULINDAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,0.0,0.0,0.0,0.0,12.0,12.0
111,A042389100,LOVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,0.0,28.0,28.0,0.0,36.0,36.0
111,A042394100,HEXOPRENALINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,0.0,0.0,0.0,90.0,13.5,103.5
111,A042401100,BENZBROMARONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,37989.5,8053.0,46042.5,37992.5,8053.0,46045.5
111,A042412209,KETOROLAC ¡A ª`®g¾¯ ¡A 30.00 MG,11101,11112,1.0,0.0,1.0,2.0,0.0,2.0
111,A042413209,KETOROLAC ¡A ª`®g¾¯ ¡A 15.00 MG,11101,11112,0.0,0.0,0.0,0.0,0.0,0.0
111,A042417100,CEFUROXIME ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,0.0,0.0,0.0,1697.5,2705.3,4402.8
111,A042435100,BENZONATATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,623213.4,841482.5,1464695.9,1230115.7,1700499.6,2930615.3
111,A042439100,CEFUROXIME ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,421.0,414.0,835.0,430.0,432.0,862.0
111,A042452100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,348.0,618.0,966.0
111,A042464100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,6986.0,2984.0,9970.0,6986.0,3038.0,10024.0
111,A042494100,ANTIMONY POTASSIUM TARTRATE 1MG + GLYCYRRHIZIC ACID 40MG + BENZOIC ACID 2.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,10880.0,11784.5,22664.5
111,A042500100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,0.0,0.0,0.0,1739.5,2368.5,4108.0
111,A042501321,RETINOIC ACID (=TRETINOIN) ¡A ¥~¥Î³n»I¾¯ ¡A 1.00  MG/GM ¡A 5.00 GM,11101,11112,0.0,0.0,0.0,898.0,966.0,1864.0
111,A042505221,GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE ¡A ª`®g¾¯ ¡A 17.50 MG,11101,11112,0.0,0.0,0.0,4.0,0.0,4.0
111,A042512100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,0.0,9.0,9.0
111,A042526100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,0.0,0.0,0.0,80.0,43.5,123.5
111,A042527100,SERRAPEPTASE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,0.0,9.0,9.0
111,A042537100,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,0.0,0.0,0.0,198.0,1040.0,1238.0
111,A042538100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,295.5,292.0,587.5,1818.0,2323.0,4141.0
111,A042573100,NIFUROXAZIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,0.0,0.0,0.0,9.0,0.0,9.0
111,A042584100,ENALAPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,0.0,0.0,0.0,60.0,0.0,60.0
111,A042585100,GEMFIBROZIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 600.00 MG,11101,11112,1386.0,1085.0,2471.0,1428.0,1088.0,2516.0
111,A042588100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,0.0,0.0,0.0,1575.0,225.0,1800.0
111,A042592100,ESTRADIOL VALERATE 2MG + MEDROXYPROGESTERONE 10MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11101,11112,0.0,3591.0,3591.0,0.0,3592.0,3592.0
111,A0426051G0,DEXTROMETHORPHAN 20MG + POTASSIUM CRESOLSULFONATE 90MG + LYSOZYME 20MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,0.0,0.0,0.0,9.0,0.0,9.0
111,A042609100,SERRAPEPTASE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,24.0,102.0,126.0
111,A042618100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,6422.0,6464.0,12886.0,17781.0,15762.0,33543.0
111,A042626100,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,89.0,0.0,89.0
111,A0426261G0,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,0.0,0.0,0.0,0.0,56.0,56.0
