¶O¥Î¦~,ÃÄ«~¥N½X,ÃÄ«~¤ÀÃþ¤À²Õ¦WºÙ,¥Ó³ø°_©l¦~¤ë,¥Ó³øµ²§ô¦~¤ë,Âå¥O¶q_¨k©Ê,Âå¥O¶q_¤k©Ê,Âå¥O¶q_¦X­p,§t¥]»q¤ä¥IªºÂå¥O¶q_¨k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¤k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¦X­p
113,AB49977277,CEFEPIME ¡A ª`®g¾¯ ¡A 500.00 MG,11301,11312,91990.0,54744.0,146734.0,96566.0,56549.0,153115.0
113,AB50006100,ALFUZOSIN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,30425.0,0.0,30425.0,30456.0,4.0,30460.0
113,AB50083100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,0.0,0.0,0.0,0.0,28.0,28.0
113,AB50115100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,5809.0,12065.0,17874.0,5812.0,12071.0,17883.0
113,AB50154100,MYCOPHENOLATE MOFETIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11301,11312,82825.0,82856.0,165681.0,82825.0,82856.0,165681.0
113,AB50168100,TAMSULOSIN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 200.00 MCG,11301,11312,161094.0,984.0,162078.0,161474.0,1005.0,162479.0
113,AB50204100,ITRACONAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,161669.0,124842.2,286511.2,162181.0,125211.2,287392.2
113,AB50206151,PIRACETAM ¡A ¤fªA²G¾¯ ¡A 200.00  MG/ML ¡A 60.00 ML,11301,11312,36.0,57.0,93.0,36.0,57.0,93.0
113,AB50206157,PIRACETAM ¡A ¤fªA²G¾¯ ¡A 200.00  MG/ML ¡A 120.00 ML,11301,11312,41.0,45.0,86.0,41.0,45.0,86.0
113,AB50206163,PIRACETAM ¡A ¤fªA²G¾¯ ¡A 200.00  MG/ML ¡A 200.00 ML,11301,11312,88670.3,113052.4,201722.7,89088.3,113339.4,202427.7
113,AB50206164,PIRACETAM ¡A ¤fªA²G¾¯ ¡A 200.00  MG/ML ¡A 240.00 ML,11301,11312,38.0,81.0,119.0,38.0,81.0,119.0
113,AB50227100,AMBROXOL ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 75.00 MG,11301,11312,435401.0,316091.5,751492.5,442292.0,324091.0,766383.0
113,AB50240100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,1367608.5,1459480.3,2827088.8,1368222.5,1460847.8,2829070.3
113,AB50256209,MEROPENEM ¡A ª`®g¾¯ ¡A 1000.00 MG,11301,11312,81795.5,41424.0,123219.5,86566.5,43578.5,130145.0
113,AB50343209,MEROPENEM ¡A ª`®g¾¯ ¡A 1000.00 MG,11301,11312,81103.3,43445.0,124548.3,85428.3,45731.0,131159.3
113,AB50343265,MEROPENEM ¡A ª`®g¾¯ ¡A 250.00 MG,11301,11312,64977.0,33539.0,98516.0,68806.0,34822.0,103628.0
113,AB50343277,MEROPENEM ¡A ª`®g¾¯ ¡A 500.00 MG,11301,11312,57577.0,33031.0,90608.0,59877.0,34390.0,94267.0
113,AB50431100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,699707.5,824477.0,1524184.5,700083.5,824670.5,1524754.0
113,AB51029100,RAMIPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,246358.0,173271.0,419629.0,246403.0,173311.0,419714.0
113,AB51526245,OMEPRAZOLE/ESOMEPRAZOLE¡A ª`®g¾¯ ¡A 40.00 MG,11301,11312,290.0,132.0,422.0,326.0,159.0,485.0
113,AB51597100,ATENOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11301,11312,0.0,0.0,0.0,0.0,56.0,56.0
113,AB515971G0,ATENOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11301,11312,453840.0,395576.0,849416.0,454232.0,395747.0,849979.0
113,AB51714100,MIGLITOL¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A 50.00MG,11301,11312,2556177.0,2387985.5,4944162.5,2557662.0,2388463.0,4946125.0
113,AB51728100,SERTRALINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11301,11312,1493423.4,2906809.7,4400233.1,1493867.9,2907783.7,4401651.6
113,AB51732100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11301,11312,364.0,588.0,952.0,364.0,588.0,952.0
113,AB52308100,REPAGLINIDE 1MG + METFORMIN 0-500MG ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,185089.0,175371.0,360460.0,185475.0,176548.0,362023.0
113,AB52446100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11301,11312,10926.5,17768.5,28695.0,10926.5,17768.5,28695.0
113,AB52462100,DIHYDROERGOTOXINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2000.00 MCG,11301,11312,2017593.0,2501758.5,4519351.5,2018630.0,2504394.5,4523024.5
113,AB52485100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,118460.0,36907.0,155367.0,118466.0,37690.0,156156.0
113,AB524851G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,126716.0,139433.5,266149.5,126716.0,139457.5,266173.5
113,AB52548100,ACECLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,2836526.7,3434255.3,6270782.0,3019759.0,3680108.4,6699867.4
113,AB52615100,LEVOFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,146532.9,215258.6,361791.5,190721.7,278724.1,469445.8
113,AB54966100,PERINDOPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 6.6-6.8 MG,11301,11312,381.0,121.0,502.0,381.0,121.0,502.0
113,AB54967100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11301,11312,184466.5,159663.2,344129.7,184480.5,159663.7,344144.2
113,AB54977100,BUPROPION ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 150.00 MG,11301,11312,1355415.5,1647710.4,3003125.9,1355594.5,1648051.4,3003645.9
113,AB55028100,IRBESARTAN 150MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,1882636.0,2061160.0,3943796.0,1883604.3,2062115.5,3945719.8
113,AB55041100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,1842156.9,2815280.1,4657437.0,1852726.4,2823046.6,4675773.0
113,AB55057100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 300.00 MG,11301,11312,39.0,920.0,959.0,39.0,920.0,959.0
113,AB55103100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11301,11312,509855.1,697074.1,1206929.2,509894.1,697146.1,1207040.2
113,AB55108100,NORDAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,580087.0,762765.0,1342852.0,580548.0,764008.0,1344556.0
113,AB55244100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,218171.0,269654.0,487825.0,219720.0,271037.0,490757.0
113,AB552581G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11301,11312,0.0,60.0,60.0,0.0,60.0,60.0
113,AB55264277,MEROPENEM ¡A ª`®g¾¯ ¡A 500.00 MG,11301,11312,557.0,367.0,924.0,729.0,508.0,1237.0
113,AB55272100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,0.0,0.0,0.0,0.0,28.0,28.0
113,AB55275100,PIOGLITAZONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 30.00 MG,11301,11312,24788.5,37346.0,62134.5,24788.5,37346.0,62134.5
113,AB55298100,METFORMIN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,60.0,4064.0,4124.0,67.0,4197.0,4264.0
113,AB55406100,BISOPROLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,1224772.8,1190799.5,2415572.3,1225590.3,1191455.8,2417046.1
113,AB55536100,MONTELUKAST ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,4240.5,5472.0,9712.5,4258.5,5489.0,9747.5
113,AB55547100,VALPROIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,0.0,330.0,330.0,0.0,330.0,330.0
113,AB55553343,CALCIPOTRIOL ¡A ¥~¥Î³n»I¾¯ ¡A 0.05  MG/GM ¡A 30.00 GM,11301,11312,2328.0,910.0,3238.0,2328.0,910.0,3238.0
113,AB55557100,VALSARTAN 160MG + HYDROCHLOROTHIAZIDE 0-25MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,86214.5,80010.5,166225.0,86230.5,80079.5,166310.0
113,AB55560100,GLICLAZIDE ¡A  ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A  60.00 MG,11301,11312,2956048.2,2435612.8,5391661.0,2958169.2,2436450.8,5394620.0
113,AB55564100,MOSAPRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,412869.6,626779.6,1039649.2,496982.7,747287.0,1244269.7
113,AB55585100,VALSARTAN 80MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,12769.0,13367.0,26136.0,12778.0,13381.0,26159.0
113,AB55931100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,816978.5,804763.1,1621741.6,817437.5,805165.4,1622602.9
113,AB55954100,FEXOFENADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 60.00 MG,11301,11312,1375486.2,1625647.2,3001133.4,2288921.2,2782660.9,5071582.1
113,AB55966220,PIPERACILLIN 4000MG + TAZOBACTAM 500MG¡A ª`®g¾¯¡A 4500.00MG,11301,11312,153851.5,78224.0,232075.5,162128.0,82286.0,244414.0
113,AB559662CX,PIPERACILLIN 2000MG + TAZOBACTAM 250MG¡A ª`®g¾¯¡A 2250.00MG,11301,11312,9194.1,8040.5,17234.6,9906.6,8651.0,18557.6
113,AB55984100,BISOPROLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 1.25 MG,11301,11312,2194378.0,2304350.0,4498728.0,2219105.0,2329281.0,4548386.0
113,AB55990100,MOSAPRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,6282324.5,7194842.3,13477166.8,6636221.0,7673367.7,14309588.7
113,AB55991100,PROCATEROL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MCG,11301,11312,1537.0,1321.0,2858.0,2326.5,1747.6,4074.1
113,AB56626100,LEVOFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,152486.4,168775.9,321262.3,168515.4,187033.3,355548.7
113,AB56661100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 850.00 MG,11301,11312,2733696.0,2273874.6,5007570.6,2734071.0,2274268.6,5008339.6
113,AB56670100,VALSARTAN 80MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,2478190.0,2625395.0,5103585.0,2480582.0,2627302.8,5107884.8
113,AB56697100,IRBESARTAN 150MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,509475.0,512604.3,1022079.3,509647.5,512903.3,1022550.8
113,AB56698343,SERTACONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 20.00 MG/GM ¡A 30.00 ML(GM),11301,11312,54447.6,39632.3,94079.9,54606.6,39693.3,94299.9
113,AB56718100,ARIPIPRAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10-15MG,11301,11312,23236.3,38680.2,61916.5,23236.3,38680.2,61916.5
113,AB56724100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,192468.2,246895.4,439363.6,196966.5,251392.4,448358.9
113,AB56731209,CEFEPIME ¡A ª`®g¾¯ ¡A 1000.00 MG,11301,11312,29740.0,19014.5,48754.5,31081.0,20310.5,51391.5
113,AB56756100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,60660.0,59540.0,120200.0,60684.0,59540.0,120224.0
113,AB567561G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,3295128.5,3387198.5,6682327.0,3302815.5,3391499.5,6694315.0
113,AB56773100,VALPROIC ACID ¡A¤@¯ë¿õ¾¯½¦Ån¾¯¡A 250.00 MG,11301,11312,168.0,812.0,980.0,168.0,812.0,980.0
113,AB56774100,PANTOPRAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11301,11312,1330299.0,1179789.0,2510088.0,1333171.0,1183083.0,2516254.0
113,AB56782100,BUPROPION ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 150.00 MG,11301,11312,323685.5,458101.5,781787.0,323728.5,458143.5,781872.0
113,AB57103100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,5534528.6,5912361.0,11446889.6,5538510.1,5917086.9,11455597.0
113,AB57107100,PROGESTERONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,3146.0,1005558.0,1008704.0,3158.0,1073123.0,1076281.0
113,AB57116100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,248615.0,299301.0,547916.0,248678.0,299352.0,548030.0
113,AB57178100,IRBESARTAN 150MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,319181.0,312262.5,631443.5,319288.0,312699.0,631987.0
113,AB57194100,ROSUVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,1040389.0,1203447.5,2243836.5,1040598.5,1204023.4,2244621.9
113,AB57204100,IRBESARTAN 300MG + HYDROCHLOROTHIAZIDE 0-25MG¡A¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,3716566.1,3297509.0,7014075.1,3717458.6,3298032.5,7015491.1
113,AB57206100,TAMSULOSIN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 200.00 MCG,11301,11312,9236548.0,27008.0,9263556.0,9299233.0,27422.0,9326655.0
113,AB572171G0,METFORMIN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 750.00 MG,11301,11312,2556.0,420.0,2976.0,2556.0,420.0,2976.0
113,AB57225100,REPAGLINIDE 1MG + METFORMIN 0-500MG ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,6769568.9,5590197.2,12359766.1,6792902.4,5611074.2,12403976.6
113,AB57234100,OLMESARTAN 20MG + HYDROCHLOROTHIAZIDE 0-25MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,5861057.7,5837206.6,11698264.3,5865726.5,5842701.9,11708428.4
113,AB57237100,LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,4667562.0,5852403.5,10519965.5,4669426.0,5854358.4,10523784.4
113,AB57240209,DOCETAXEL ¡A ª`®g¾¯ ¡A 20.00 MG,11301,11312,12594.0,26362.0,38956.0,12594.0,27351.0,39945.0
113,AB57240219,DOCETAXEL ¡A ª`®g¾¯ ¡A 80.00 MG,11301,11312,1680.0,3867.0,5547.0,1680.0,3883.0,5563.0
113,AB57254100,MOSAPRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,2323169.6,2860211.4,5183381.0,2657329.7,3360661.2,6017990.9
113,AB57267100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,28.0,28.0,56.0,28.0,112.0,140.0
113,AB57275100,RISPERIDONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11301,11312,1769972.7,1486012.5,3255985.2,1776346.7,1488848.5,3265195.2
113,AB57312100,ACARBOSE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11301,11312,4865331.5,4174234.0,9039565.5,4869743.5,4177425.5,9047169.0
113,AB57327100,REPAGLINIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11301,11312,1266217.5,1061857.0,2328074.5,1268362.5,1063261.0,2331623.5
113,AB57339100,FLURBIPROFEN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11301,11312,0.0,0.0,0.0,3075.0,4091.0,7166.0
113,AB57343100,VALSARTAN 160MG + HYDROCHLOROTHIAZIDE 0-25MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,1288648.1,1144499.5,2433147.6,1289247.1,1144777.5,2434024.6
113,AB57351100,PANTOPRAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11301,11312,86357.0,118604.4,204961.4,87387.5,119840.9,207228.4
113,AB57367100,BAMBUTEROL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,247496.7,190402.8,437899.5,291192.5,235692.0,526884.5
113,AB57415100,VALSARTAN 160MG + HYDROCHLOROTHIAZIDE 0-25MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,448.0,1160.0,1608.0,448.0,1160.0,1608.0
113,AB57426100,MONTELUKAST ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,436215.6,658682.5,1094898.1,437283.6,659960.0,1097243.6
113,AB57740100,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11301,11312,1048894.5,1920905.8,2969800.3,1083346.8,1973542.3,3056889.1
113,AB577401G0,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11301,11312,13850555.3,25032599.1,38883154.4,14026442.2,25321635.1,39348077.3
113,AB57759100,SILDENAFIL¡A¤@¯ë¿õ¾¯½¦Ån¾¯¡A20.00MG,11301,11312,14911.0,18923.0,33834.0,16009.0,18923.0,34932.0
113,AB57772100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11301,11312,406.0,308.0,714.0,406.0,308.0,714.0
113,AB57783248,TIGECYCLINE ¡A ª`®g¾¯ ¡A 50.00 MG,11301,11312,32530.0,19027.0,51557.0,36570.0,21369.0,57939.0
113,AB57791100,FAMOTIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11301,11312,0.0,0.0,0.0,11564.3,10148.5,21712.8
113,AB577911G0,FAMOTIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11301,11312,0.0,0.0,0.0,326.0,199.0,525.0
113,AB57839100,LEVOFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 750.00 MG,11301,11312,175565.0,99138.5,274703.5,178926.0,101164.5,280090.5
113,AB57845100,GLIMEPIRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11301,11312,4050680.7,3191844.6,7242525.3,4051144.2,3192604.6,7243748.8
113,AB57848100,FLUOXETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG (DISPERSIBLE),11301,11312,2026465.5,3803258.0,5829723.5,2030188.5,3809884.0,5840072.5
113,AB57850100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11301,11312,814932.6,1229459.3,2044391.9,818307.7,1231120.2,2049427.9
113,AB57864100,IRBESARTAN 300MG + HYDROCHLOROTHIAZIDE 0-25MG¡A¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,87334.0,90398.0,177732.0,87349.0,90419.0,177768.0
113,AB57892100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,1064374.0,1473097.1,2537471.1,1108650.0,1507750.1,2616400.1
113,AB57926100,QUETIAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11301,11312,143183.8,144636.7,287820.5,143230.8,145712.2,288943.0
113,AB57940100,ROSUVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,2914225.2,2512009.9,5426235.1,2916297.7,2513770.9,5430068.6
113,AB57963100,BUPROPION ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 150.00 MG,11301,11312,690.0,2901.0,3591.0,690.0,2901.0,3591.0
113,AB57966100,ETODOLAC ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 400-600 MG,11301,11312,488602.5,658432.5,1147035.0,490534.0,659525.5,1150059.5
113,AB57967100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,9003.0,13157.0,22160.0,9003.0,13157.0,22160.0
113,AB57982248,AMPHOTERICIN B LIPOSOMAL COMPLEX ¡A ª`®g¾¯ ¡A 50.00 MG,11301,11312,14867.0,7140.0,22007.0,15205.0,7305.0,22510.0
113,AB57991100,BENZONATATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11301,11312,1899612.1,2345564.2,4245176.3,2215735.1,2804206.7,5019941.8
113,AB57992248,AMPHOTERICIN B LIPOSOMAL COMPLEX ¡A ª`®g¾¯ ¡A 50.00 MG,11301,11312,3043.0,1940.0,4983.0,3106.0,1940.0,5046.0
113,AB58049100,ATORVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11301,11312,231.0,182.0,413.0,231.0,182.0,413.0
113,AB58065209,DOCETAXEL ¡A ª`®g¾¯ ¡A 20.00 MG,11301,11312,9.0,9.0,18.0,9.0,9.0,18.0
113,AB58071100,GLIMEPIRIDE 2MG + METFORMIN 500MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯,11301,11312,42894975.2,32508387.5,75403362.7,42902726.2,32513968.0,75416694.2
113,AB58075100,NIFEDIPINE ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 30.00 MG,11301,11312,4452267.0,3692369.0,8144636.0,4472644.0,3705437.0,8178081.0
113,AB58173100,KETOPROFEN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11301,11312,3907.0,3167.0,7074.0,4582.0,4376.0,8958.0
113,AB58253100,CIPROFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11301,11312,732815.5,502033.3,1234848.8,745611.0,519174.8,1264785.8
113,AB58278100,AMLODIPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,1397098.1,1575920.9,2973019.0,1398858.6,1578059.5,2976918.1
113,AB58280100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,8155.0,8048.0,16203.0,8158.0,8069.0,16227.0
113,AB582801G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11301,11312,137447.0,128002.5,265449.5,137498.0,128059.5,265557.5
113,AB58303100,CARISOPRODOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11301,11312,107184.0,117584.0,224768.0,116693.0,124655.0,241348.0
113,AC00015421,SULFAMETHOXAZOLE ¡A ²´¥Î²G¾¯ ¡A 20.00  MG/ML ¡A 5.00 ML,11301,11312,968.0,1585.0,2553.0,5720.5,8160.0,13880.5
113,AC00059100,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11301,11312,1654.0,2762.0,4416.0,1752.0,2855.0,4607.0
113,AC000591G0,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11301,11312,1391053.2,1817654.8,3208708.0,1398397.7,1827043.2,3225440.9
113,AC00060100,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,245.0,0.0,245.0,245.0,0.0,245.0
113,AC000601G0,DIAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11301,11312,2552.0,565.0,3117.0,2552.0,565.0,3117.0
113,AC00106100,ERYTHROMYCIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11301,11312,468381.7,436198.0,904579.7,728465.0,732073.9,1460538.9
113,AC00118100,EPHEDRINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,0.0,0.0,0.0,4.5,0.0,4.5
113,AC00119100,METHYLEPHEDRINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,27973.2,29609.2,57582.4,83962.7,93598.5,177561.2
113,AC001191G0,METHYLEPHEDRINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11301,11312,5070.0,3548.5,8618.5,9261.0,8109.5,17370.5
113,AC00178100,HYDRALAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,1880535.0,1497305.0,3377840.0,1891283.0,1510701.0,3401984.0
113,AC001781G0,HYDRALAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11301,11312,186605.0,124385.0,310990.0,187781.0,127334.5,315115.5
113,AC00263277,DEXTROSE¡Ø  50MG/ML  + SODIUM CHLORIDE 3.0-4.5MG/ML¡A ª`®g¾¯¡A 251-500 ML,11301,11312,46124.0,41387.0,87511.0,46791.0,44315.0,91106.0
